MLS #,Status,Address,City,Zip,Closing Date,Subdivision,LvngAreaSF,YrBlt,Beds,FBths,HBths,Property Type,List Price,Sold Price,Days On Market,HOA Y/N,Garage,Acres,Sold Price/List Price
2238744,CLOSED,202 Knightsborough Way,Apex,27502,3/29/2019,Golders Green,"1,608",1998,2,2,1,Attached,"$210,000.00","$218,000.00",3,Yes,0,0-.25 Acres,1.04
2314091,CLOSED,105 Portwind Lane,Apex,27539,5/21/2020,Miramonte,"1,619",2005,3,2,1,Attached,"$211,110.00","$218,000.00",3,Yes,1,0-.25 Acres,1.03
2272802,CLOSED,103 Portwind Lane,Apex,27539,9/20/2019,Miramonte,"1,592",2005,3,2,1,Attached,"$214,000.00","$218,000.00",2,Yes,1,0-.25 Acres,1.02
2287926,CLOSED,846 Myrtle Grove Drive,Apex,27502,12/11/2019,The Groves,"1,538",2008,2,2,1,Attached,"$218,900.00","$218,000.00",0,Yes,0,0-.25 Acres,1.00
2254240,CLOSED,1003 Bungalow Park Drive,Apex,27502,6/6/2019,Scotts Mill at Bungalow Park,"1,332",2006,2,2,1,Attached,"$215,000.00","$218,500.00",2,Yes,0,0-.25 Acres,1.02
2281100,CLOSED,732 Wickham Ridge Road,Apex,27539,1/3/2020,Pemberley,"1,434",2013,2,2,1,Attached,"$219,900.00","$218,500.00",60,,0,0-.25 Acres,0.99
2231862,CLOSED,605 Nottinghill Walk,Apex,27502,3/15/2019,Haddon Hall,"1,648",1998,4,2,1,Attached,"$220,000.00","$218,500.00",12,Yes,0,0-.25 Acres,0.99
2163721,CLOSED,1425 Salem Creek Drive,Apex,27502,7/19/2018,Salem Creek Townhomes,"1,596",2018,2,2,2,Attached,"$219,030.00","$218,970.00",0,Yes,1,0-.25 Acres,1.00
2323481,CLOSED,110 Baberton Drive,Apex,27502,7/17/2020,Bradley Terrace,"1,522",2003,3,2,1,Attached,"$217,000.00","$219,000.00",13,Yes,0,0-.25 Acres,1.01
2283599,CLOSED,1024 Mica Lamp Court,Apex,27502,11/15/2019,Scotts Mill at Bungalow Park,"1,350",2007,2,2,1,Attached,"$225,000.00","$220,000.00",3,Yes,0,0-.25 Acres,0.98
2342606,CLOSED,218 Harbor Haven Drive,Apex,27502-4602,10/16/2020,West Haven Townhomes,"1,410",2007,3,2,1,Attached,"$229,900.00","$220,000.00",9,Yes,0,0-.25 Acres,0.96
2296352,CLOSED,832 Myrtle Grove Lane,Apex,27502,2/28/2020,The Groves,"1,499",2009,2,2,1,Attached,"$220,000.00","$220,000.00",19,Yes,0,0-.25 Acres,1.00
2305034,CLOSED,104 Knightsborough Way,Apex,27502,3/25/2020,Golders Green,"1,418",1998,2,2,1,Attached,"$215,000.00","$220,000.00",1,,0,0-.25 Acres,1.02
2254006,CLOSED,354 Anterbury Drive,Apex,27502,6/21/2019,Bradley Terrace,"1,621",2007,2,2,1,Attached,"$221,500.00","$220,000.00",9,Yes,1,0-.25 Acres,0.99
2169775,CLOSED,302 Nottinghill Walk,Apex,27502-4378,3/7/2018,Haddon Hall,"1,670",1998,3,2,1,Attached,"$209,000.00","$220,000.00",4,Yes,0,0-.25 Acres,1.05
2297121,CLOSED,607 Nottinghill Walk,Apex,27502,2/26/2020,Haddon Hall,"1,685",1998,3,2,1,Attached,"$225,000.00","$220,000.00",3,Yes,0,0-.25 Acres,0.98
2206114,CLOSED,850 Myrtle Grove Lane,Apex,27502,9/13/2018,The Groves,"1,511",2008,2,2,1,Attached,"$220,000.00","$220,000.00",3,Yes,0,0-.25 Acres,1.00
2190823,CLOSED,301 Knightsborough Way,Apex,27502,6/19/2018,Haddon Hall,"1,677",1999,3,2,1,Attached,"$200,000.00","$220,000.00",1,,0,0-.25 Acres,1.10
2163741,CLOSED,1421 Salem Creek Drive,Apex,27502,7/30/2018,Salem Creek Townhomes,"1,601",2018,2,2,2,Attached,"$222,530.00","$220,030.00",0,Yes,1,0-.25 Acres,0.99
2186057,CLOSED,504 Knightsborough Way,Apex,27502,6/8/2018,Haddon Hall,"1,579",1998,3,2,1,Attached,"$212,000.00","$220,500.00",3,Yes,1,0-.25 Acres,1.04
2232237,CLOSED,209 Old Grove Lane,Apex,27502,3/13/2019,The Groves,"1,505",2006,3,2,1,Attached,"$219,500.00","$220,500.00",4,Yes,0,0-.25 Acres,1.00
2272512,CLOSED,107 Eldon Lane,Apex,27502,9/26/2019,Bradley Terrace,"1,450",2004,3,2,1,Attached,"$210,000.00","$221,000.00",5,Yes,0,0-.25 Acres,1.05
2258466,CLOSED,684 Wickham Ridge Road,Apex,27539,7/30/2019,Pemberley,"1,430",2014,2,2,1,Attached,"$215,000.00","$221,000.00",1,Yes,0,0-.25 Acres,1.03
2163708,CLOSED,1427 Salem Creek Drive,Apex,27502,7/18/2018,Salem Creek Townhomes,"1,587",2018,2,2,2,Attached,"$223,050.00","$221,105.00",0,Yes,1,0-.25 Acres,0.99
2163441,CLOSED,114 Halsmer Court,Apex,27502,1/12/2018,Heatherwood Townhomes,"1,598",1989,3,2,1,Attached,"$230,000.00","$222,000.00",3,Yes,0,0-.25 Acres,0.97
2258336,CLOSED,521 Village Loop Drive,Apex,27502,7/9/2019,Green at Scotts Mill,"1,404",2005,3,2,1,Attached,"$221,500.00","$222,000.00",3,Yes,0,0-.25 Acres,1.00
2307715,CLOSED,214 Baberton Drive,Apex,27502,4/17/2020,Bradley Terrace,"1,473",2003,3,2,1,Attached,"$219,900.00","$222,000.00",2,Yes,0,0-.25 Acres,1.01
2319284,CLOSED,607 Knightsborough Way,Apex,27502,6/8/2020,Haddon Hall,"1,606",1999,2,2,1,Attached,"$215,000.00","$222,000.00",3,Yes,0,0-.25 Acres,1.03
2197605,CLOSED,201 Storemont Way,Apex,27539,8/6/2018,Miramonte,"2,053",2007,4,3,1,Attached,"$230,000.00","$222,500.00",10,,1,.51-.75 Acres,0.97
2330247,CLOSED,112 Graystar Road,Apex,27502,7/27/2020,Carriage Downs,"1,425",2005,3,2,1,Attached,"$220,000.00","$223,000.00",3,Yes,0,0-.25 Acres,1.01
2317437,CLOSED,105 Watertree Lane,Apex,27502-4180,6/30/2020,Carriage Downs,"1,451",2002,3,2,1,Attached,"$223,900.00","$223,000.00",9,Yes,0,0-.25 Acres,1.00
2160757,CLOSED,109 Gallent Hedge Trail,Apex,27539,1/31/2018,Miramonte,"2,011",2006,4,3,1,Attached,"$225,000.00","$223,000.00",26,,1,0-.25 Acres,0.99
2165741,CLOSED,137 Sanair Court,Apex,27502,2/20/2018,Heatherwood Townhomes,"1,600",1988,3,2,1,Attached,"$230,000.00","$223,500.00",6,Yes,0,0-.25 Acres,0.97
2328491,CLOSED,1202 Scotts Ridge Trail,Apex,27502,8/13/2020,Scotts Mill at Bungalow Park,"1,393",2000,2,2,1,Attached,"$225,000.00","$223,500.00",1,Yes,0,0-.25 Acres,0.99
2282179,CLOSED,213 Presenteer Trail,Apex,27539,1/28/2020,Miramonte,"1,510",2008,2,2,1,Attached,"$219,999.00","$223,999.00",75,Yes,1,0-.25 Acres,1.02
2332324,CLOSED,1152 Bungalow Park Drive,Apex,27502,8/25/2020,Scotts Mill,"1,394",2002,2,2,1,Attached,"$224,900.00","$224,000.00",6,Yes,0,0-.25 Acres,1.00
2295777,CLOSED,1029 Mica Lamp Court,Apex,27502,2/5/2020,Scotts Mill,"1,375",2007,2,2,1,Attached,"$225,000.00","$224,000.00",4,Yes,0,0-.25 Acres,1.00
2164666,CLOSED,1424 Salem Creek Drive,Apex,27502,11/7/2018,Salem Creek Townhomes,"1,587",2018,2,2,2,Attached,"$222,155.00","$224,215.00",0,Yes,1,0-.25 Acres,1.01
2160117,CLOSED,201 Gallent Hedge Trail,Apex,27539,3/2/2018,Miramonte,"1,980",2006,4,3,1,Attached,"$229,000.00","$225,000.00",80,Yes,1,0-.25 Acres,0.98
2292318,CLOSED,117 Fanwood Court,Apex,27502,1/31/2020,Bradley Terrace,"1,640",2006,3,2,1,Attached,"$225,000.00","$225,000.00",4,Yes,1,0-.25 Acres,1.00
2259596,CLOSED,100 Forrymast Trail,Apex,27539,7/11/2019,Miramonte,"1,639",2007,3,2,1,Attached,"$225,000.00","$225,000.00",3,Yes,1,0-.25 Acres,1.00
2247972,CLOSED,110 Forrymast Trail,Apex,27539,5/20/2019,Miramonte Townes,"1,619",2007,3,2,1,Attached,"$225,000.00","$225,000.00",3,Yes,1,0-.25 Acres,1.00
2300765,CLOSED,1042 Mica Lamp Court,Apex,27502,4/22/2020,Scotts Mill,"1,363",2007,2,2,1,Attached,"$225,000.00","$225,000.00",7,Yes,0,0-.25 Acres,1.00
2281799,CLOSED,217 Presenteer Trail,Apex,27539,1/21/2020,Miramonte,"1,633",2008,3,2,1,Attached,"$225,000.00","$225,000.00",75,Yes,1,0-.25 Acres,1.00
2207424,CLOSED,821 Myrtle Grove Lane,Apex,27502,9/6/2018,The Groves,"1,641",2008,2,2,1,Attached,"$225,000.00","$225,000.00",4,Yes,0,0-.25 Acres,1.00
2309599,CLOSED,104 Jamison Woods Lane,Apex,27539-5770,6/30/2020,Jamison Park,"1,407",2006,2,2,1,Attached,"$229,000.00","$225,000.00",60,Yes,1,0-.25 Acres,0.98
2283207,CLOSED,1011 Bungalow Park Drive,Apex,27502,11/5/2019,Scotts Mill at Bungalow Park,"1,385",2006,2,2,1,Attached,"$223,500.00","$225,000.00",4,Yes,0,0-.25 Acres,1.01
2308772,CLOSED,128 Sanair Court,Apex,27502,4/22/2020,Heatherwood Townhomes,"1,265",1988,2,2,1,Attached,"$225,000.00","$225,000.00",3,,0,0-.25 Acres,1.00
2181032,CLOSED,111 Gallent Hedge Trail,Apex,27539,4/13/2018,Miramonte,"1,980",2006,3,3,1,Attached,"$224,900.00","$225,000.00",2,,1,0-.25 Acres,1.00
2237932,CLOSED,152 Sanair Court,Apex,27502,6/25/2019,Heatherwood Townhomes,"1,501",1988,3,2,1,Attached,"$225,000.00","$225,000.00",8,Yes,0,0-.25 Acres,1.00
2291011,CLOSED,304 Anterbury Drive,Apex,27502,2/7/2020,Bradley Terrace,"1,650",2006,2,2,1,Attached,"$227,900.00","$225,500.00",10,,1,0-.25 Acres,0.99
2335469,CLOSED,1003 Handhewn Street,Apex,27502,9/17/2020,Scotts Mill,"1,374",2008,2,2,1,Attached,"$225,000.00","$225,500.00",2,Yes,0,0-.25 Acres,1.00
2283078,CLOSED,118 Tobacco Leaf Lane,Apex,27502,11/14/2019,Seagroves Farm,"1,441",2007,3,2,1,Attached,"$229,900.00","$226,000.00",3,Yes,1,0-.25 Acres,0.98
2276907,CLOSED,3017 Silky Dogwood Trail,Apex,27502,10/1/2019,Dogwood Ridge,"1,455",1998,3,2,1,Attached,"$225,000.00","$226,000.00",2,Yes,0,0-.25 Acres,1.00
2299387,CLOSED,108 Old Grove Lane,Apex,27502,3/25/2020,The Groves,"1,549",2005,3,2,1,Attached,"$227,500.00","$226,000.00",13,Yes,0,0-.25 Acres,0.99
2186175,CLOSED,104 Nottinghill Walk,Apex,27502,6/21/2018,Haddon Hall,"1,708",1998,3,2,1,Attached,"$224,900.00","$226,500.00",3,,0,0-.25 Acres,1.01
2164052,CLOSED,202 Presenteer Trail,Apex,27539,1/26/2018,Miramonte,"2,257",2008,3,3,1,Attached,"$232,900.00","$227,000.00",7,,1,0-.25 Acres,0.97
2305629,CLOSED,820 Myrtle Grove Lane,Apex,27502,4/9/2020,The Groves,"1,536",2008,2,2,1,Attached,"$229,000.00","$228,000.00",3,Yes,0,0-.25 Acres,1.00
2301926,CLOSED,302 Anterbury Drive,Apex,27502,3/31/2020,Bradley Terrace,"1,650",2006,3,2,1,Attached,"$225,000.00","$228,000.00",3,Yes,1,0-.25 Acres,1.01
2225133,CLOSED,125 Heatherwood Drive,Apex,27502,1/4/2019,Heatherwood Townhomes,"1,633",1990,3,2,1,Attached,"$224,000.00","$228,000.00",1,Yes,0,0-.25 Acres,1.02
2282789,CLOSED,903 Arbor Valley Lane,Apex,27502-3935,1/15/2020,Glen Arbor,"1,862",2003,3,2,1,Attached,"$235,000.00","$228,000.00",37,Yes,1,0-.25 Acres,0.97
2287464,CLOSED,102 Sanair Court,Apex,27502,12/11/2019,Heatherwood Townhomes,"1,474",1987,3,2,1,Attached,"$228,500.00","$228,500.00",4,Yes,0,0-.25 Acres,1.00
2170875,CLOSED,150 Sanair Court,Apex,27502,2/28/2018,Heatherwood Townhomes,"1,683",1988,3,2,1,Attached,"$215,000.00","$228,800.00",2,Yes,0,0-.25 Acres,1.06
2169173,CLOSED,411 Heritage Village Lane,Apex,27502,3/7/2018,Scotts Mill,"1,825",2002,3,2,1,Attached,"$229,900.00","$228,900.00",6,Yes,0,0-.25 Acres,1.00
2272206,CLOSED,346 Anterbury Drive,Apex,27502-4712,11/14/2019,Bradley Terrace,"1,648",2007,3,2,1,Attached,"$235,000.00","$228,900.00",61,Yes,1,0-.25 Acres,0.97
2321583,CLOSED,113 Watertree Lane,Apex,27502,7/1/2020,Carriage Downs,"1,550",2002,3,2,1,Attached,"$235,000.00","$229,000.00",11,Yes,0,0-.25 Acres,0.97
2196161,CLOSED,351 Anterbury Drive,Apex,27502,9/10/2018,Bradley Terrace,"2,101",2010,3,3,1,Attached,"$235,000.00","$230,000.00",54,Yes,0,0-.25 Acres,0.98
2295555,CLOSED,1008 Bungalow Park Drive,Apex,27502,2/11/2020,Scotts Mill,"1,394",2006,2,2,1,Attached,"$230,000.00","$230,000.00",0,Yes,0,0-.25 Acres,1.00
2313765,CLOSED,109 Old Grove Lane,Apex,27502-1790,7/7/2020,The Groves,"1,764",2005,2,2,1,Attached,"$235,000.00","$230,000.00",38,Yes,0,0-.25 Acres,0.98
2163363,CLOSED,200 High Ramble Lane,Apex,27539-6519,3/30/2018,Miramonte Townes,"1,927",2008,3,3,1,Attached,"$228,500.00","$230,000.00",65,Yes,1,0-.25 Acres,1.01
2182748,CLOSED,203 Storemont Way,Apex,27539,5/4/2018,Miramonte Townes,"2,002",2007,4,3,1,Attached,"$230,000.00","$230,000.00",0,,1,0-.25 Acres,1.00
2163132,CLOSED,123 Havelock Court,Apex,27539,2/28/2018,Scots Laurel,"2,424",2006,3,2,2,Attached,"$249,000.00","$230,000.00",60,,2,0-.25 Acres,0.92
2287658,CLOSED,802 Nottinghill Walk,Apex,27502,2/3/2020,Haddon Hall,"1,627",1999,3,2,1,Attached,"$250,000.00","$230,000.00",37,Yes,1,0-.25 Acres,0.92
2206072,CLOSED,100 Parkerson Lane,Apex,27502,8/30/2018,Carriage Downs,"1,441",2003,3,2,1,Attached,"$209,500.00","$230,000.00",3,Yes,0,0-.25 Acres,1.10
2331159,CLOSED,123 Baberton Drive,Apex,27502,8/10/2020,Bradley Terrace,"1,677",2006,3,2,1,Attached,"$225,000.00","$230,000.00",2,Yes,0,0-.25 Acres,1.02
2201641,CLOSED,310 Presenteer Trail,Apex,27539,9/5/2018,Miramonte,"1,678",2014,3,2,1,Attached,"$220,000.00","$232,000.00",1,Yes,1,0-.25 Acres,1.05
2210425,CLOSED,1509 Waterland Drive,Apex,27502,10/1/2018,Seagroves Farm,"1,426",2007,2,2,1,Attached,"$239,900.00","$232,500.00",9,Yes,1,0-.25 Acres,0.97
2181338,CLOSED,1403 Waterland Drive,Apex,27502,5/9/2018,Seagroves Farm,"1,497",2007,2,2,1,Attached,"$225,000.00","$232,500.00",4,Yes,1,0-.25 Acres,1.03
2342658,CLOSED,117 Heatherwood Drive,Apex,27502,10/9/2020,Heatherwood Townhomes,"1,291",1989,2,2,0,Attached,"$226,000.00","$233,000.00",4,Yes,0,0-.25 Acres,1.03
2203785,CLOSED,132 Old Grove Lane,Apex,27502-1789,8/6/2018,The Groves,"1,700",2005,3,2,1,Attached,"$230,000.00","$233,500.00",2,Yes,0,0-.25 Acres,1.02
2205894,CLOSED,100 High Ramble Lane,Apex,27539,9/13/2018,Miramonte,"1,990",2007,4,3,1,Attached,"$238,000.00","$234,000.00",7,Yes,1,0-.25 Acres,0.98
2311226,CLOSED,1407 Waterland Drive,Apex,27502,4/29/2020,Seagroves Farm,"1,233",2007,3,2,1,Attached,"$234,900.00","$234,900.00",3,,1,0-.25 Acres,1.00
2331465,CLOSED,3038 White Cloud Circle,Apex,27502,9/10/2020,Dogwood Ridge,"1,453",1999,3,2,1,Attached,"$235,000.00","$235,000.00",4,Yes,0,0-.25 Acres,1.00
2180553,CLOSED,331 Anterbury Drive,Apex,27502,4/25/2018,Bradley Terrace,"2,079",2008,3,3,1,Attached,"$235,000.00","$235,000.00",7,Yes,0,0-.25 Acres,1.00
2147208,CLOSED,2106 White Pond Court,Apex,27523,2/2/2018,Walden Townes,"1,648",2000,3,2,1,Attached,"$239,900.00","$235,000.00",113,Yes,0,0-.25 Acres,0.98
2276015,CLOSED,233 Old Grove Lane,Apex,27502-7005,10/7/2019,The Groves,"1,800",2006,2,2,2,Attached,"$240,000.00","$235,000.00",8,Yes,0,0-.25 Acres,0.98
2261730,CLOSED,3003 White Cloud Circle,Apex,27502-4065,7/10/2019,Dogwood,"1,851",2004,3,2,1,Attached,"$240,000.00","$235,000.00",2,Yes,0,0-.25 Acres,0.98
2160953,CLOSED,1114 Silky Dogwood Trail,Apex,27502,1/16/2018,Dogwood Ridge,"1,763",1999,3,2,1,Attached,"$229,900.00","$235,000.00",5,,1,0-.25 Acres,1.02
2249418,CLOSED,128 Altair Circle,Apex,27502,5/17/2019,Heatherwood Townhomes,"1,567",1990,3,2,1,Attached,"$225,000.00","$235,500.00",4,Yes,0,0-.25 Acres,1.05
2254387,CLOSED,117 Gallent Hedge Trail,Apex,27539,5/31/2019,Miramonte,"1,985",2006,3,3,1,Attached,"$230,000.00","$236,100.00",5,Yes,1,0-.25 Acres,1.03
2225058,CLOSED,102 Jamison Woods Lane,Apex,27539,4/25/2019,Jamison Park,"1,606",2006,3,2,1,Attached,"$234,900.00","$236,400.00",129,Yes,1,0-.25 Acres,1.01
2164663,CLOSED,1426 Salem Creek Drive,Apex,27502,10/29/2018,Salem Creek Townhomes,"1,601",2018,2,2,2,Attached,"$236,930.00","$236,930.00",0,Yes,1,0-.25 Acres,1.00
2166175,CLOSED,803 Trendy Lane,Apex,27502,2/16/2018,55 James at Midtown,"1,672",2014,3,2,1,Attached,"$240,000.00","$237,000.00",5,Yes,1,0-.25 Acres,0.99
2108910,CLOSED,1604 Topaz Lane,Apex,27502,1/19/2018,Salem Creek Townhomes,"1,660",2017,2,2,2,Attached,"$239,990.00","$237,590.00",0,Yes,1,0-.25 Acres,0.99
2280383,CLOSED,136 Sanair Court,Apex,27502,11/7/2019,Heatherwood Townhomes,"1,745",1988,3,2,1,Attached,"$230,000.00","$238,500.00",4,,0,0-.25 Acres,1.04
2169929,CLOSED,2424 Baslow Drive,Apex,27539,2/20/2018,Pemberley,"1,725",2014,3,2,1,Attached,"$239,000.00","$239,000.00",4,Yes,1,0-.25 Acres,1.00
2238802,CLOSED,3009 Silky Dogwood Trail,Apex,27502,6/14/2019,Dogwood Ridge,"1,662",1999,3,2,1,Attached,"$239,900.00","$240,000.00",49,,0,0-.25 Acres,1.00
2294771,CLOSED,915 Straywhite Avenue,Apex,27539,3/12/2020,Miramonte,"2,027",2005,3,3,1,Attached,"$240,000.00","$240,000.00",28,,1,0-.25 Acres,1.00
2176446,CLOSED,801 Trendy Lane,Apex,27502,4/11/2018,55 James at Midtown,"1,651",2014,2,2,1,Attached,"$245,000.00","$240,100.00",3,Yes,1,0-.25 Acres,0.98
2267175,CLOSED,1515 Haywards Heath Lane,Apex,27502,10/4/2019,Haddon Hall,"1,868",2005,3,2,0,Attached,"$239,000.00","$241,000.00",3,Yes,1,0-.25 Acres,1.01
2332268,CLOSED,306 Anterbury Drive,Apex,27502,8/24/2020,Bradley Terrace,"1,668",2006,2,2,1,Attached,"$240,000.00","$241,000.00",2,Yes,1,0-.25 Acres,1.00
2157792,CLOSED,200 Presenteer Trail,Apex,27539,3/1/2018,Miramonte,"2,148",2008,3,3,1,Attached,"$242,000.00","$242,000.00",15,,1,0-.25 Acres,1.00
2204566,CLOSED,2457 Baslow Drive,Apex,27539,8/22/2018,Pemberley,"1,718",2013,3,2,1,Attached,"$250,000.00","$242,000.00",8,Yes,1,0-.25 Acres,0.97
2318755,CLOSED,150 Sanair Court,Apex,27502,7/30/2020,Heatherwood Townhomes,"1,683",1988,3,2,1,Attached,"$245,900.00","$242,000.00",42,Yes,0,0-.25 Acres,0.98
2200550,CLOSED,349 Anterbury Drive,Apex,27502,8/29/2018,Bradley Terrace,"2,130",2010,3,3,1,Attached,"$239,555.00","$242,000.00",15,Yes,0,0-.25 Acres,1.01
2266302,CLOSED,300 Presenteer Trail,Apex,27539,8/12/2019,Miramonte,"1,716",2014,3,2,1,Attached,"$244,900.00","$242,000.00",1,Yes,1,0-.25 Acres,0.99
2167655,CLOSED,629 Briarcliff Street,Apex,27502,2/16/2018,55 James at Midtown,"1,722",2014,3,2,1,Attached,"$243,000.00","$243,000.00",0,Yes,1,0-.25 Acres,1.00
2265276,CLOSED,815 Straywhite Avenue,Apex,27539,7/31/2019,Miramonte,"1,629",2005,3,2,1,Attached,"$240,000.00","$243,000.00",1,Yes,1,0-.25 Acres,1.01
2234683,CLOSED,2449 Baslow Drive,Apex,27539-9062,3/27/2019,Pemberley,"1,710",2013,3,2,1,Attached,"$246,900.00","$243,000.00",19,Yes,1,0-.25 Acres,0.98
2262392,CLOSED,117 Gallent Hedge Trail,Apex,27539-6507,7/24/2019,Miramonte,"1,987",2006,3,3,1,Attached,"$245,000.00","$243,500.00",6,Yes,1,0-.25 Acres,0.99
2240800,CLOSED,906 Nottinghill Walk,Apex,27502,4/10/2019,Golders Green,"1,687",1999,3,2,1,Attached,"$239,900.00","$244,000.00",3,Yes,0,0-.25 Acres,1.02
2179838,CLOSED,805 Trendy Lane,Apex,27502,4/23/2018,55 James at Midtown,"1,737",2014,3,2,1,Attached,"$245,000.00","$244,000.00",5,Yes,1,0-.25 Acres,1.00
2163076,CLOSED,310 Castien Cove Place,Apex,27539,3/2/2018,Woodcreek,"1,620",2017,3,2,1,Attached,"$244,043.00","$244,043.00",0,Yes,1,0-.25 Acres,1.00
2273398,CLOSED,208 Presenteer Trail,Apex,27539,2/27/2020,Miramonte,"2,153",2008,4,3,1,Attached,"$245,000.00","$245,000.00",134,Yes,1,0-.25 Acres,1.00
2310468,CLOSED,110 Gallent Hedge Trail,Apex,27539,6/9/2020,Miramonte,"1,975",2006,4,3,1,Attached,"$245,000.00","$245,000.00",13,Yes,1,0-.25 Acres,1.00
2288589,CLOSED,116 Gallent Hedge Trail,Apex,27539,2/4/2020,Miramonte,"2,044",2006,4,3,1,Attached,"$244,900.00","$245,000.00",52,Yes,1,0-.25 Acres,1.00
2171494,CLOSED,2040 White Pond Court,Apex,27523,4/13/2018,Walden Townes,"1,619",2002,3,2,1,Attached,"$244,900.00","$245,000.00",12,Yes,1,0-.25 Acres,1.00
2257489,CLOSED,121 Sanair Court,Apex,27502,8/29/2019,Heatherwood Townhomes,"1,651",1986,3,2,1,Attached,"$245,000.00","$245,000.00",20,Yes,0,0-.25 Acres,1.00
2201674,CLOSED,128 Old Grove Lane,Apex,27502,8/9/2018,The Groves,"1,911",2005,2,2,1,Attached,"$245,000.00","$245,000.00",7,Yes,0,0-.25 Acres,1.00
2205939,CLOSED,408 Oak Pine Drive,Apex,27502,9/27/2018,Green at Scotts Mill,"1,898",2003,3,3,1,Attached,"$249,900.00","$245,000.00",47,,1,0-.25 Acres,0.98
2296384,CLOSED,731 Treviso Lane,Apex,27502-1236,2/14/2020,55 James at Midtown,"1,640",2014,2,2,1,Attached,"$239,900.00","$245,000.00",3,Yes,1,0-.25 Acres,1.02
2307055,CLOSED,424 Heritage Village Lane,Apex,27502,5/4/2020,Green at Scotts Mill,"1,583",2001,3,2,1,Attached,"$230,000.00","$245,000.00",1,Yes,1,0-.25 Acres,1.07
2272299,CLOSED,2437 Baslow Drive,Apex,27539,12/30/2019,Pemberley,"1,865",2013,3,2,1,Attached,"$249,900.00","$245,000.00",93,,1,0-.25 Acres,0.98
2274281,CLOSED,108 Fargale Lane,Apex,27539-6530,10/7/2019,Miramonte,"1,738",2014,3,2,1,Attached,"$249,900.00","$245,000.00",22,Yes,1,0-.25 Acres,0.98
2273044,CLOSED,305 Anterbury Drive,Apex,27502,10/11/2019,Bradley Terrace,"2,178",2007,3,3,1,Attached,"$247,000.00","$245,000.00",15,Yes,0,0-.25 Acres,0.99
2209824,CLOSED,703 Briarcliff Street,Apex,27502,10/22/2018,55 James at Midtown,"1,669",2014,2,2,1,Attached,"$245,000.00","$245,000.00",39,Yes,1,0-.25 Acres,1.00
2341305,CLOSED,523 Village Loop Drive,Apex,27502,10/20/2020,Green at Scotts Mill,"1,470",2005,3,2,1,Attached,"$240,000.00","$245,000.00",3,Yes,0,0-.25 Acres,1.02
2212376,CLOSED,121 Old Grove Lane,Apex,27502,10/4/2018,The Groves,"1,985",2005,3,2,1,Attached,"$249,900.00","$245,000.00",9,Yes,0,0-.25 Acres,0.98
2172345,CLOSED,137 Writing Rock Place,Apex,27539,6/28/2018,Woodcreek,"1,620",2018,3,2,1,Attached,"$263,051.00","$245,189.00",0,Yes,1,0-.25 Acres,0.93
2234913,CLOSED,226 Presenteer Trail,Apex,27539,4/11/2019,Miramonte,"2,152",2008,3,3,1,Attached,"$250,000.00","$246,000.00",4,Yes,1,0-.25 Acres,0.98
2247036,CLOSED,2442 Baslow Drive,Apex,27539,7/25/2019,Pemberley,"1,709",2013,3,2,1,Attached,"$249,900.00","$246,000.00",80,Yes,1,0-.25 Acres,0.98
2238838,CLOSED,206 High Ramble Lane,Apex,27539-6519,5/10/2019,Miramonte,"2,050",2008,3,3,1,Attached,"$249,000.00","$246,000.00",6,Yes,1,0-.25 Acres,0.99
2244148,CLOSED,224 Presenteer Trail,Apex,27539,5/17/2019,Miramonte Townes,"2,004",2009,4,3,1,Attached,"$250,000.00","$247,000.00",21,Yes,1,0-.25 Acres,0.99
2226496,CLOSED,2417 Baslow Drive,Apex,27539,2/11/2019,Pemberley,"1,700",2014,3,2,1,Attached,"$247,500.00","$247,000.00",31,Yes,1,0-.25 Acres,1.00
2206102,CLOSED,359 Anterbury Drive,Apex,27502,9/26/2018,Bradley Terrace,"2,154",2015,3,3,1,Attached,"$250,000.00","$247,000.00",8,Yes,0,0-.25 Acres,0.99
2183325,CLOSED,776 Treviso Lane,Apex,27502,5/17/2018,55 James at Midtown,"1,670",2014,2,2,1,Attached,"$245,000.00","$247,000.00",6,Yes,1,0-.25 Acres,1.01
2201112,CLOSED,788 Treviso Lane,Apex,27502,8/14/2018,55 James at Midtown,"1,696",2014,2,2,1,Attached,"$245,000.00","$247,000.00",7,Yes,1,0-.25 Acres,1.01
2192270,CLOSED,2069 White Pond Court,Apex,27523-6273,7/11/2018,Walden Townes,"1,618",2003,3,2,1,Attached,"$245,900.00","$247,000.00",3,Yes,1,0-.25 Acres,1.00
2189069,CLOSED,728 Wickham Ridge,Apex,27539,10/5/2018,Pemberley,"1,745",2013,4,3,0,Attached,"$246,900.00","$247,000.00",122,Yes,0,0-.25 Acres,1.00
2166562,CLOSED,620 Sawcut Lane,Apex,27502,2/28/2018,Old Mill Village,"1,909",2007,4,2,1,Attached,"$239,000.00","$247,100.00",4,Yes,2,0-.25 Acres,1.03
2166204,CLOSED,901 Arbor Valley Lane,Apex,27502,2/26/2018,Glen Arbor,"2,089",2003,3,2,1,Attached,"$254,900.00","$247,400.00",12,Yes,1,0-.25 Acres,0.97
2177767,CLOSED,2028 White Pond Court,Apex,27523,4/26/2018,Walden Townes,"1,554",2002,3,2,1,Attached,"$245,000.00","$247,500.00",3,Yes,1,0-.25 Acres,1.01
