MLS #,Status,Address,City,Zip,Closing Date,Subdivision,LvngAreaSF,YrBlt,Beds,FBths,HBths,Property Type,ListPrice,SoldPrice,Days On Market,HOA Y/N,Garage,Acres,Sold Price/List Price,Sub#
2261339,CLOSED,115 Hunter Street,Apex,27502,7/31/2019,Not in a Subdivision,1950,1915,3,2,0,Detached,399900.0,385000.0,7,No,0,0-.25 Acres,0.96,153
2266474,CLOSED,421 Grand Highclere Way,Apex,27519,3/31/2020,Lake Castleberry,4189,2019,5,4,1,Detached,794990.0,759990.0,0,Yes,3,.26-.5 Acres,0.96,129
2197920,CLOSED,1266 Horsham Way,Apex,27502,8/15/2018,Haddon Hall,3252,2000,5,2,1,Detached,419900.0,422000.0,28,,2,.26-.5 Acres,1.01,91
2232668,CLOSED,900 Knollwood Drive,Apex,27502,4/17/2019,Knollwood,2436,1971,3,2,0,Detached,315000.0,305000.0,45,No,0,.26-.5 Acres,0.97,128
2190799,CLOSED,2054 Lazio Lane,Apex,27502-9656,7/16/2018,Bella Casa,3054,2012,5,3,0,Detached,449900.0,445000.0,27,Yes,2,0-.25 Acres,0.99,11
2264974,CLOSED,521 Duggins Point,Apex,27523,4/14/2020,Greenmoor,2869,2020,4,2,1,Detached,427900.0,493160.0,0,Yes,2,0-.25 Acres,1.15,86
2287035,CLOSED,3700 Sky Meadow Drive,Apex,27539,3/26/2020,South Lake,2149,2000,3,2,1,Detached,269000.0,269000.0,9,,2,.51-.75 Acres,1.0,204
2246025,CLOSED,1937 Stanlake Drive,Apex,27502,7/24/2019,Buckhorn Preserve,3202,2019,4,4,0,Detached,464990.0,462000.0,0,Yes,2,0-.25 Acres,0.99,27
2242089,CLOSED,1130 Alsace Drive,Apex,27502,5/15/2019,Olive Chapel Park,3109,2016,4,3,1,Detached,475000.0,470000.0,17,Yes,2,0-.25 Acres,0.99,160
2340367,CLOSED,1006 E St Julian Place,Apex,27502,10/22/2020,Vintage Grove,2199,1993,4,2,1,Detached,365000.0,382000.0,2,,2,0-.25 Acres,1.05,243
2331142,CLOSED,1001 Applethorn Drive,Apex,27502,8/26/2020,Whitehall Manor,2100,2003,3,2,1,Detached,369900.0,386000.0,2,Yes,2,0-.25 Acres,1.04,262
2271339,CLOSED,2956 Baronial Street,Apex,27502,1/30/2020,Buckhorn Preserve,3256,2019,4,4,0,Detached,409990.0,405000.0,0,Yes,2,0-.25 Acres,0.99,27
2207472,CLOSED,1062 Branch Line Lane,Apex,27502,9/18/2018,The Villages of Apex,1972,2012,3,2,1,Detached,369500.0,360000.0,12,Yes,1,0-.25 Acres,0.97,234
2247884,CLOSED,7014 Assurance Lane,Apex,27523-5767,6/4/2019,Not in a Subdivision,2231,1995,3,2,1,Detached,449900.0,445000.0,29,No,2,1-2.9 Acres,0.99,153
2231833,CLOSED,2439 Lambton Wood Drive,Apex,27539-9065,6/4/2019,Pemberley,3377,2014,5,3,1,Detached,439000.0,430000.0,54,,2,0-.25 Acres,0.98,169
2193683,CLOSED,1812 Center Ridge Drive,Apex,27502,12/20/2018,Stillwater,3898,2018,5,4,1,Detached,796000.0,796000.0,0,Yes,3,.26-.5 Acres,1.0,210
2280956,CLOSED,1020 St Cloud Loop,Apex,27523,2/17/2020,Woodhall,3134,2020,3,3,0,Detached,592272.0,592272.0,0,Yes,2,.26-.5 Acres,1.0,271
2199463,CLOSED,2419 Canoe Creek Lane,Apex,27523,12/21/2018,Crestmont,3453,2018,5,4,0,Detached,612819.0,612119.0,0,Yes,3,.26-.5 Acres,1.0,51
2153666,CLOSED,1893 Woodall Crest Drive,Apex,27502,8/16/2018,Woodall Estates,3793,2017,6,5,0,Detached,574990.0,567000.0,0,,2,0-.25 Acres,0.99,267
2169002,CLOSED,409 Echo Park Place,Apex,27523,8/17/2018,Woodhall,2765,2018,3,3,0,Detached,519990.0,523880.0,0,Yes,2,.26-.5 Acres,1.01,271
2339741,CLOSED,2411 Anzio Way,Apex,27502,8/28/2020,Bella Casa,3656,2020,4,4,1,Detached,784559.0,784559.0,0,Yes,3,.26-.5 Acres,1.0,11
2276890,CLOSED,1114 Patterson Grove Road,Apex,27502,10/21/2019,Pearson Farms,2302,1997,4,2,1,Detached,375000.0,376400.0,18,Yes,2,.26-.5 Acres,1.0,167
2164659,CLOSED,225 Fishburn Drive,Apex,27523,7/30/2018,Crestmont,3058,2018,5,3,0,Detached,462408.0,462408.0,0,Yes,2,0-.25 Acres,1.0,51
2332039,CLOSED,1701 Waterclose Court,Apex,27502-6264,9/8/2020,Waterford Green,1946,1995,3,2,1,Detached,319900.0,319900.0,17,Yes,2,0-.25 Acres,1.0,247
2316747,CLOSED,2013 W Sterlington Place,Apex,27502,6/25/2020,Sterling at Buckingham,2616,1994,4,2,1,Detached,399900.0,390000.0,19,Yes,2,.76-.99 Acres,0.98,209
2227962,CLOSED,1520 Ingraham Drive,Apex,27502,2/14/2019,Salem Village,2682,2013,4,3,0,Detached,425000.0,419500.0,18,Yes,2,0-.25 Acres,0.99,187
2252145,CLOSED,216 Quisisana Road,Apex,27502,6/28/2019,Hollands Cove,1398,1999,3,2,0,Detached,270000.0,270000.0,3,No,2,0-.25 Acres,1.0,107
2333287,CLOSED,4325 Belnap Drive,Apex,27539,9/15/2020,Hillcrest,2705,1996,4,2,1,Detached,449500.0,452500.0,3,No,4,.51-.75 Acres,1.01,103
2202342,CLOSED,2905 Sawyers Mill Drive,Apex,27539,8/8/2018,Sawyers Mill,1876,2001,3,2,1,Detached,224900.0,231000.0,2,Yes,1,0-.25 Acres,1.03,193
2330511,CLOSED,7904 Secluded Acres Road,Apex,27523,9/24/2020,Not in a Subdivision,2485,1986,3,2,0,Detached,435000.0,418000.0,18,No,0,1-2.9 Acres,0.96,153
2301928,CLOSED,103 Maple Crest Court,Apex,27502,3/31/2020,Scotts Mill,2770,1998,4,2,1,Detached,435000.0,436000.0,5,Yes,2,.26-.5 Acres,1.0,196
2221548,CLOSED,106 Caley Road,Apex,27502,12/17/2018,Carriage Downs,1725,2005,3,2,1,Detached,285000.0,280000.0,26,Yes,2,0-.25 Acres,0.98,32
2231190,CLOSED,2005 Jerimouth Drive,Apex,27502,4/15/2019,Crocketts Ridge,2216,2000,4,2,1,Detached,334500.0,330000.0,6,Yes,2,0-.25 Acres,0.99,52
2170053,CLOSED,2100 Della Court,Apex,27502,2/27/2018,Bella Casa,3704,2018,5,4,0,Detached,526420.0,526420.0,0,Yes,3,0-.25 Acres,1.0,11
2264192,CLOSED,505 Lynch Street,Apex,27502-2031,8/12/2019,Justice Heights,1088,1980,3,1,1,Detached,200000.0,193000.0,18,No,0,0-.25 Acres,0.97,121
2334059,CLOSED,213 Sunset Pointe Drive,Apex,27539,10/9/2020,Sunset Pointe,3060,2014,5,4,0,Detached,415000.0,408000.0,33,Yes,2,0-.25 Acres,0.98,222
2321254,CLOSED,301 Homestead Park,Apex,27502,7/9/2020,Homestead Park,1136,1998,3,2,0,Detached,245000.0,252000.0,1,Yes,0,0-.25 Acres,1.03,112
2337514,CLOSED,3029 Kildaire Dairy Way,Apex,27539,8/14/2020,The Courtyards at Kildaire Farms,2588,2020,3,3,0,Detached,612740.0,612740.0,0,Yes,2,0-.25 Acres,1.0,229
2271838,CLOSED,201 River Falls Drive,Apex,27539,4/3/2020,Woodcreek,3042,2019,5,4,0,Detached,494000.0,488475.0,0,Yes,2,.26-.5 Acres,0.99,270
2320287,CLOSED,701 Scotts Ridge Trail,Apex,27502,8/17/2020,Scotts Mill,2465,1999,4,3,1,Detached,349900.0,340000.0,56,Yes,1,0-.25 Acres,0.97,196
2294170,CLOSED,8005 Everard Court,Apex,27539,2/26/2020,Bayfield Run,984,1989,3,1,0,Detached,210000.0,211000.0,2,No,2,.51-.75 Acres,1.0,8
2292543,CLOSED,408 Brierley Drive,Apex,27502,4/28/2020,Middleton,4019,2020,5,4,1,Detached,693529.0,694099.0,0,Yes,3,.26-.5 Acres,1.0,146
2241906,CLOSED,509 Duggins Point,Apex,27523,4/26/2019,Greenmoor,2643,2019,4,3,0,Detached,419900.0,419900.0,0,Yes,2,0-.25 Acres,1.0,86
2291868,CLOSED,3420 Lovage Drive,Apex,27502,2/19/2020,Deer Creek,2445,2020,4,2,1,Detached,393561.0,369990.0,0,Yes,2,0-.25 Acres,0.94,59
2181516,CLOSED,8652 Forester Lane,Apex,27539-7930,6/11/2018,Belmont,2939,2008,5,3,0,Detached,409995.0,409995.0,14,Yes,2,.26-.5 Acres,1.0,14
2258079,CLOSED,5037 Holly Brook Drive,Apex,27539,7/26/2019,Holly Brook,2419,1993,4,2,1,Detached,329000.0,329000.0,7,Yes,2,.76-.99 Acres,1.0,109
2218056,CLOSED,1206 Whiston Drive,Apex,27502,1/31/2019,Whitehall Manor,2852,2010,3,2,1,Detached,424900.0,419000.0,86,Yes,2,0-.25 Acres,0.99,262
2192282,CLOSED,4026 Reunion Creek Parkway,Apex,27539,10/23/2018,Reunion Pointe,2682,2018,5,3,0,Detached,380490.0,383216.0,0,Yes,2,0-.25 Acres,1.01,178
2256642,CLOSED,214 Glenvale Street,Apex,27523,11/27/2019,Lake Castleberry,4345,2019,5,4,1,Detached,654070.0,654070.0,0,Yes,3,.26-.5 Acres,1.0,129
2250866,CLOSED,1719 Ashley Downs Drive,Apex,27502,6/7/2019,Ashley Downs,1953,1997,3,2,1,Detached,310000.0,318000.0,5,Yes,2,.26-.5 Acres,1.03,6
2178771,CLOSED,8424 Tree Haven Drive,Apex,27539,4/18/2018,Not in a Subdivision,3624,2001,3,3,0,Detached,450000.0,452500.0,11,No,3,1-2.9 Acres,1.01,153
2185917,CLOSED,5160 Dove Forest Lane,Apex,27539,6/11/2018,The Park At West Lake,2943,2005,4,3,0,Detached,425000.0,426000.0,8,Yes,2,.26-.5 Acres,1.0,230
2287333,CLOSED,7837 Littleman Lane,Apex,27539-6305,12/12/2019,Summercrest,1198,1992,3,2,0,Detached,229500.0,229500.0,1,No,0,.76-.99 Acres,1.0,217
2188626,CLOSED,103 Woolard Way,Apex,27502,7/5/2018,Hollands Crossing,2068,2000,3,2,1,Detached,329900.0,327000.0,13,Yes,2,0-.25 Acres,0.99,108
2224203,CLOSED,2207 Good Shepherd Way,Apex,27523,12/27/2018,Walden Creek,2581,2000,4,2,1,Detached,399999.0,400000.0,6,Yes,2,.26-.5 Acres,1.0,244
2295363,CLOSED,4025 Kaylor Creek Drive,Apex,27539,2/19/2020,Blaney Farms,4247,2017,4,3,1,Detached,445000.0,440550.0,15,Yes,3,.51-.75 Acres,0.99,16
2255455,CLOSED,2020 Henniker Street,Apex,27523-5283,8/2/2019,Walden Creek,2324,1996,4,2,1,Detached,375000.0,365000.0,37,Yes,2,.26-.5 Acres,0.97,244
2175402,CLOSED,1000 Patterson Grove Road,Apex,27502,3/29/2018,Pearson Farms,2129,2002,4,3,0,Detached,340000.0,340000.0,2,Yes,2,.26-.5 Acres,1.0,167
2306496,CLOSED,2014 Jerimouth Drive,Apex,27502-8620,4/20/2020,Crocketts Ridge,1814,2000,3,2,1,Detached,320000.0,320000.0,3,Yes,2,0-.25 Acres,1.0,52
2244764,CLOSED,427 Rowanwood Way,Apex,27502,12/13/2019,Middleton,2936,2019,5,4,0,Detached,485000.0,475000.0,0,Yes,2,0-.25 Acres,0.98,146
2232256,CLOSED,3109 Cregler Drive,Apex,27502,2/27/2019,Woodridge,2630,2000,4,2,1,Detached,375000.0,375000.0,3,Yes,2,.26-.5 Acres,1.0,272
2277204,CLOSED,302 Hunter Street,Apex,27502,10/23/2019,Not in a Subdivision,2486,1940,3,2,0,Detached,550000.0,527500.0,3,No,2,.26-.5 Acres,0.96,153
2299297,CLOSED,2817 Oakley Woods Lane,Apex,27539-7968,4/23/2020,Brighton Forest,2580,2008,4,2,1,Detached,394250.0,394250.0,30,Yes,2,.26-.5 Acres,1.0,21
2192941,CLOSED,1103 Overcliff Drive,Apex,27502,10/1/2018,Haddon Hall,3201,2002,4,2,1,Detached,415000.0,418000.0,97,,2,0-.25 Acres,1.01,91
2215479,CLOSED,503 Hickory View Lane,Apex,27502,11/8/2018,Scotts Mill,2141,1998,3,2,1,Detached,384900.0,380000.0,14,Yes,2,.26-.5 Acres,0.99,196
2290400,CLOSED,409 Greenmoor Path,Apex,27523,4/30/2020,Greenmoor,3160,2020,5,4,1,Detached,486900.0,483900.0,0,Yes,2,0-.25 Acres,0.99,86
2258464,CLOSED,204 Cedar Wynd Drive,Apex,27502-3796,11/15/2019,Scotts Mill,3037,2000,4,3,1,Detached,439900.0,430000.0,107,Yes,2,.26-.5 Acres,0.98,196
2300163,CLOSED,3109 Beechcroft Lane,Apex,27502,9/4/2020,Saddlebrook,4097,2019,5,4,1,Detached,690456.0,695261.0,0,Yes,3,0-.25 Acres,1.01,185
2227659,CLOSED,2300 Ginger Gold Court,Apex,27539,6/6/2019,Senter Farm,3964,2019,4,4,0,Detached,582562.0,599562.0,0,Yes,3,.51-.75 Acres,1.03,199
2285539,CLOSED,4213 Ellinwood Drive,Apex,27539,1/15/2020,Hallmark,2662,1992,3,2,1,Detached,359900.0,361500.0,50,,2,.51-.75 Acres,1.0,93
2262591,CLOSED,3216 Wishing Well Wynd,Apex,27502,3/30/2020,Smith Farm,2675,2020,4,3,0,Detached,402035.0,402035.0,0,Yes,2,0-.25 Acres,1.0,203
2321390,CLOSED,4019 Winecott Drive,Apex,27502-9521,7/27/2020,Woodridge,3043,1999,4,2,1,Detached,424900.0,411900.0,4,Yes,2,.26-.5 Acres,0.97,272
2142407,CLOSED,104 Restonwood Drive,Apex,27539,2/26/2018,Woodcreek,2765,2017,4,3,0,Detached,460000.0,465000.0,0,Yes,3,.26-.5 Acres,1.01,270
2244887,CLOSED,1328 Commons Ford Place,Apex,27539,8/28/2019,Fairview Park,4277,2019,4,4,0,Detached,625687.0,625977.0,0,Yes,2,.26-.5 Acres,1.0,74
2279879,CLOSED,409 Bertram Valley Road,Apex,27523,4/30/2020,Providence at Yates Pond,3818,2020,4,4,1,Detached,724520.0,724520.0,0,,3,.26-.5 Acres,1.0,176
2236678,CLOSED,2209 Oak Stream Lane,Apex,27523,3/21/2019,Walden Creek,1602,1998,3,2,1,Detached,285000.0,285000.0,5,Yes,2,0-.25 Acres,1.0,244
2175620,CLOSED,501 Germaine Street,Apex,27502,6/29/2018,Germaine Village,2120,2018,3,2,1,Detached,340000.0,340000.0,0,Yes,2,0-.25 Acres,1.0,78
2267873,CLOSED,1105 Kelly Road,Apex,27523,9/4/2019,Not in a Subdivision,2516,1965,4,2,1,Detached,475000.0,470000.0,18,No,2,1-2.9 Acres,0.99,153
2176746,CLOSED,1339 Kirkstone Way,Apex,27523,7/26/2018,Middleton,3101,2018,5,4,0,Detached,472232.0,472232.0,0,Yes,2,0-.25 Acres,1.0,146
2188090,CLOSED,1661 Hortons Pond Road,Apex,27523,3/1/2019,Not in a Subdivision,3139,2001,3,3,1,Detached,674600.0,650000.0,269,No,0,11+ Acres,0.96,153
2259870,CLOSED,3528 Layton Ridge Drive,Apex,27539,8/15/2019,Summer Oaks,2392,2003,3,2,1,Detached,425000.0,430500.0,1,No,2,.51-.75 Acres,1.01,216
2191147,CLOSED,2825 Oakley Woods Lane,Apex,27539,6/29/2018,Brighton Forest,2756,2009,5,3,1,Detached,400000.0,400000.0,5,,2,.26-.5 Acres,1.0,21
2195087,CLOSED,4038 Winecott Drive,Apex,27502-9316,7/9/2018,Woodridge,1710,2000,3,2,1,Detached,289900.0,292000.0,3,Yes,2,0-.25 Acres,1.01,272
2266368,CLOSED,8821 Forester Lane,Apex,27539,8/29/2019,The Park at Langston,2531,2012,4,2,1,Detached,349900.0,347000.0,17,Yes,2,0-.25 Acres,0.99,231
2331267,CLOSED,2015 Battlewood Road,Apex,27523-5151,8/25/2020,Charleston Village,1832,1997,3,2,1,Detached,345000.0,360000.0,1,Yes,1,0-.25 Acres,1.04,40
2164237,CLOSED,1331 Kirkstone Way,Apex,27502,7/19/2018,Middleton,2942,2018,5,4,0,Detached,466802.0,468802.0,0,Yes,2,0-.25 Acres,1.0,146
2318201,CLOSED,110 Rushing Wind Way,Apex,27502,6/16/2020,Scotts Mill,1607,2001,4,2,1,Detached,320000.0,325000.0,1,Yes,1,0-.25 Acres,1.02,196
2307863,CLOSED,120 Feathercrest Lane,Apex,27539,5/29/2020,Woodcreek,3814,2014,4,3,1,Detached,535000.0,535000.0,1,Yes,3,0-.25 Acres,1.0,270
2331729,CLOSED,120 Colvin Park Lane,Apex,27539,9/21/2020,Colvin Park,3227,2016,5,3,0,Detached,455000.0,440000.0,25,Yes,2,0-.25 Acres,0.97,45
2178716,CLOSED,2647 Silver Bend Drive,Apex,27539,5/24/2018,Brighton Forest,3441,2011,4,2,1,Detached,410000.0,404000.0,50,Yes,2,.26-.5 Acres,0.99,21
2175901,CLOSED,2106 Echo Glen Lane,Apex,27523,4/6/2018,Walden Creek,1821,2000,4,2,1,Detached,324900.0,327500.0,3,Yes,2,0-.25 Acres,1.01,244
2219700,CLOSED,2525 Maroni Drive,Apex,27502,10/15/2019,Bella Casa,3938,2014,5,4,1,Detached,730000.0,715000.0,272,Yes,3,.26-.5 Acres,0.98,11
2247442,CLOSED,3168 Mavisbank Circle,Apex,27502,6/27/2019,Buckhorn Preserve,2430,2019,3,3,0,Detached,427990.0,427990.0,0,Yes,2,0-.25 Acres,1.0,27
2293284,CLOSED,1976 Stanlake Drive,Apex,27502,4/30/2020,Buckhorn Preserve,2702,2020,4,3,0,Detached,379990.0,370000.0,0,Yes,2,0-.25 Acres,0.97,27
2307332,CLOSED,3717 Knollcreek Drive,Apex,27539-5736,6/16/2020,Jamison Park,3643,2004,4,3,1,Detached,615000.0,600000.0,11,Yes,3,.51-.75 Acres,0.98,118
2262663,CLOSED,2061 Amalfi Place,Apex,27502,6/20/2019,Bella Casa,3496,2019,5,4,1,Detached,678363.0,709028.0,0,Yes,2,0-.25 Acres,1.05,11
2267235,CLOSED,1001 W Beechmont Circle,Apex,27502-1653,12/11/2019,Brookfield,1603,1987,3,2,1,Detached,270000.0,270000.0,114,No,0,.26-.5 Acres,1.0,25
2312322,CLOSED,108 Pine Mill Lane,Apex,27502,5/15/2020,Scotts Mill,1947,1999,4,2,1,Detached,350000.0,350000.0,0,Yes,2,0-.25 Acres,1.0,196
2235257,CLOSED,512 Kellyridge Drive,Apex,27502,4/2/2019,Abbington,2143,1999,3,2,1,Detached,360000.0,357750.0,29,Yes,2,0-.25 Acres,0.99,1
2243415,CLOSED,1204 Gloriosa Street,Apex,27523,12/10/2018,Sweetwater,2761,2018,4,3,0,Detached,452760.0,452760.0,0,Yes,2,0-.25 Acres,1.0,227
2157040,CLOSED,1235 Kelder Lane,Apex,27523,3/23/2018,Middleton,3636,2017,5,4,1,Detached,660000.0,640000.0,0,Yes,3,.26-.5 Acres,0.97,146
2204059,CLOSED,409 Brook Pine Trail,Apex,27523,12/14/2018,Greenmoor,2930,2018,5,3,0,Detached,459870.0,452000.0,0,Yes,2,0-.25 Acres,0.98,86
2254413,CLOSED,2930 Farmhouse Drive,Apex,27502,9/30/2019,Smith Farm,4056,2019,5,4,1,Detached,567560.0,567560.0,0,Yes,2,0-.25 Acres,1.0,203
2289153,CLOSED,2075 Toad Hollow Trail,Apex,27502,7/29/2020,Toad Hollow,2865,2020,3,3,1,Detached,539900.0,539900.0,0,Yes,3,0-.25 Acres,1.0,236
2155750,CLOSED,8000 Churchill Falls Place,Apex,27539,2/1/2018,Churchill Estates,4523,2007,4,4,1,Detached,649900.0,617500.0,83,Yes,3,.26-.5 Acres,0.95,42
2296326,CLOSED,2217 Gregor Overlook Lane,Apex,27502,2/20/2020,McKenzie Ridge,2007,2020,3,2,1,Detached,332965.0,326965.0,0,Yes,2,0-.25 Acres,0.98,143
2344615,CLOSED,905 Spring Gate Court,Apex,27502,10/14/2020,Glen Arbor,1565,2003,3,2,1,Detached,268000.0,268000.0,1,No,1,0-.25 Acres,1.0,79
2323689,CLOSED,4028 St Edmunds Lane,Apex,27539-9790,7/15/2020,Surry Point,1136,1984,3,2,0,Detached,225000.0,235000.0,3,No,0,.51-.75 Acres,1.04,224
2276854,CLOSED,209 Aldenwood Place,Apex,27539,2/25/2020,Woodcreek,2949,2012,4,3,1,Detached,399900.0,395000.0,134,,2,0-.25 Acres,0.99,270
2220015,CLOSED,216 Franconia Way,Apex,27502,12/7/2018,Bella Casa,3974,2008,5,4,1,Detached,689000.0,672000.0,4,Yes,3,.26-.5 Acres,0.98,11
2333382,CLOSED,216 Bally Shannon Way,Apex,27539,9/18/2020,Scots Laurel,3310,2007,4,4,0,Detached,370000.0,370000.0,12,Yes,2,0-.25 Acres,1.0,194
2320751,CLOSED,8404 Smith Road,Apex,27539,9/10/2020,Not in a Subdivision,5192,2000,4,4,1,Detached,725000.0,650000.0,74,No,2,3-5.9 Acres,0.9,153
2292581,CLOSED,122 Kellyridge Drive,Apex,27502,2/7/2020,Abbington,2111,1998,3,2,1,Detached,400000.0,400000.0,3,,2,0-.25 Acres,1.0,1
2300758,CLOSED,3705 Wesley Ridge Drive,Apex,27539,4/9/2020,Jamison Park,3799,2001,4,4,1,Detached,550000.0,542000.0,17,Yes,3,.51-.75 Acres,0.99,118
2282234,CLOSED,5656 Lockley Road,Apex,27539,3/2/2020,Woodcreek,3290,2019,5,4,1,Detached,509693.0,509173.0,0,Yes,2,.26-.5 Acres,1.0,270
2157124,CLOSED,1339 Gilwood Drive,Apex,27502,4/19/2018,Middleton,3550,2017,5,3,0,Detached,556648.0,555973.0,0,Yes,2,0-.25 Acres,1.0,146
2257096,CLOSED,1944 Combine Circle,Apex,27502,7/1/2019,Holland Farm,2973,2013,4,2,1,Detached,469900.0,472000.0,10,Yes,3,.26-.5 Acres,1.0,105
2319042,CLOSED,1208 Blackburn Road,Apex,27502-5229,7/9/2020,Haddon Hall,2200,1999,3,2,1,Detached,349900.0,350500.0,17,,2,0-.25 Acres,1.0,91
2257553,CLOSED,1713 Yellow Pointe Court,Apex,27523,11/26/2019,Oak Pointe,3171,2019,5,4,0,Detached,545000.0,545000.0,0,Yes,2,0-.25 Acres,1.0,155
2264970,CLOSED,3157 Zebroid Way,Apex,27562,6/26/2020,Woodbury,2564,2020,3,2,1,Detached,374900.0,534479.0,0,Yes,2,0-.25 Acres,1.43,269
2293241,CLOSED,134 Annabelle Branch Lane,Apex,27523,5/20/2020,Weddington,4087,2020,5,4,1,Detached,639900.0,635000.0,0,Yes,2,0-.25 Acres,0.99,250
2330548,CLOSED,301 Ridge Lake Drive,Apex,27539-9040,9/14/2020,Sunset Hills,1795,1999,4,2,1,Detached,280000.0,276000.0,9,Yes,2,0-.25 Acres,0.99,219
2319184,CLOSED,900 Norwood Lane,Apex,27502,6/22/2020,Brookfield,1844,1995,3,2,1,Detached,325000.0,328000.0,3,No,2,.26-.5 Acres,1.01,25
2169229,CLOSED,121 Brierridge Drive,Apex,27502,3/12/2018,Greenbrier,2128,1998,4,2,1,Detached,325000.0,320000.0,3,Yes,2,0-.25 Acres,0.98,85
2190099,CLOSED,2405 Balmoor Trace,Apex,27523,6/29/2018,Greenmoor,2726,2018,3,3,0,Detached,493900.0,485000.0,0,Yes,2,0-.25 Acres,0.98,86
2261200,CLOSED,903 Ambergate Station,Apex,27502,1/30/2020,The Villages of Apex,2508,2013,4,3,1,Detached,349000.0,349000.0,203,Yes,2,0-.25 Acres,1.0,234
2195642,CLOSED,734 Hillsford Lane,Apex,27502-6270,3/15/2019,Waterford Green,2775,1996,5,2,1,Detached,369000.0,369000.0,223,Yes,2,.26-.5 Acres,1.0,247
2186138,CLOSED,2205 Henniker Street,Apex,27523,5/17/2018,Walden Creek,1760,1999,3,2,0,Detached,260000.0,270500.0,2,Yes,2,.26-.5 Acres,1.04,244
2257857,CLOSED,1196 Brown Velvet Lane,Apex,27523,8/1/2019,Sweetwater,2163,2018,3,2,2,Detached,325000.0,325000.0,24,Yes,1,0-.25 Acres,1.0,227
2273213,CLOSED,2969 Lemnos Drive,Apex,27502,12/27/2019,Arcadia West,3092,2019,5,3,1,Detached,449900.0,445990.0,0,Yes,2,0-.25 Acres,0.99,5
2278160,CLOSED,404 Kinship Lane,Apex,27502,10/1/2019,Hollands Crossing,1200,1998,3,2,0,Detached,240000.0,235000.0,6,,2,0-.25 Acres,0.98,108
2128732,CLOSED,313 Kelly West Drive,Apex,27502-4298,1/8/2018,Kelly West,1630,2003,3,2,0,Detached,237000.0,220000.0,19,Yes,2,0-.25 Acres,0.93,125
2253940,CLOSED,3309 Sawyers Mill Drive,Apex,27539,10/4/2019,Sawyers Mill,2431,2001,4,2,1,Detached,315000.0,307500.0,74,,2,0-.25 Acres,0.98,193
2234235,CLOSED,111 Kings Castle Drive,Apex,27502,4/15/2019,Haddon Hall,5844,2005,6,6,0,Detached,650000.0,635000.0,30,Yes,2,0-.25 Acres,0.98,91
2243529,CLOSED,101 Feathercrest Lane,Apex,27539,6/21/2019,Woodcreek,4210,2011,5,4,1,Detached,525000.0,515000.0,60,Yes,3,.26-.5 Acres,0.98,270
2196435,CLOSED,201 Kelly West Drive,Apex,27502,7/19/2018,Kelly West,2030,2000,4,2,1,Detached,274990.0,269013.0,6,Yes,2,0-.25 Acres,0.98,125
2296973,CLOSED,1306 Whiston Drive,Apex,27502,4/20/2020,Whitehall Manor,2580,2003,4,3,1,Detached,400000.0,387500.0,55,Yes,2,.26-.5 Acres,0.97,262
2181261,CLOSED,2134 Gregor Overlook Lane,Apex,27502,1/28/2019,McKenzie Ridge,2387,2018,4,2,1,Detached,358990.0,352000.0,0,Yes,2,0-.25 Acres,0.98,143
2203779,CLOSED,3064 Portland Avenue,Apex,27502,4/22/2019,Saddlebrook,3520,2018,4,4,1,Detached,565083.0,551183.0,0,Yes,2,0-.25 Acres,0.98,185
2187488,CLOSED,7309 Capulin Crest Drive,Apex,27539,7/16/2018,The Park At West Lake,3378,2007,4,3,1,Detached,489900.0,484900.0,18,Yes,2,.26-.5 Acres,0.99,230
2224431,CLOSED,309 Center Park Way,Apex,27502,12/28/2018,Center Parkway,1181,1995,3,2,0,Detached,240000.0,233000.0,2,No,0,0-.25 Acres,0.97,36
2238177,CLOSED,647 Yellow Oak Drive,Apex,27523,8/30/2019,Oak Pointe,3171,2019,5,4,0,Detached,480480.0,480480.0,0,Yes,2,0-.25 Acres,1.0,155
2168001,CLOSED,313 Pink Azalea Court,Apex,27523,7/9/2018,Crestmont,4495,2018,5,5,1,Detached,647388.0,647388.0,0,Yes,3,.26-.5 Acres,1.0,51
2249619,CLOSED,4563 Brighton Ridge Drive,Apex,27539,6/26/2019,Brighton Forest,3107,2014,5,3,1,Detached,475000.0,473000.0,37,Yes,2,.26-.5 Acres,1.0,21
2295939,CLOSED,2058 Toad Hollow Trail,Apex,27502,4/16/2020,Toad Hollow,3089,2020,4,4,0,Detached,636822.0,636822.0,0,Yes,2,0-.25 Acres,1.0,236
2239180,CLOSED,101 Wendhurst Court,Apex,27502-4282,5/31/2019,Abbington,3628,2004,6,4,0,Detached,475000.0,467000.0,18,Yes,2,.26-.5 Acres,0.98,1
2188824,CLOSED,2320 Terrmini Drive,Apex,27502,4/30/2018,Bella Casa,4680,2018,5,4,0,Detached,623350.0,623350.0,0,Yes,2,0-.25 Acres,1.0,11
2329812,CLOSED,3028 Van Gogh Lane,Apex,27539,8/27/2020,Dutchman Estates,2934,2003,3,2,1,Detached,450000.0,445000.0,6,No,2,.76-.99 Acres,0.99,65
2305935,CLOSED,5632 Monarch Birch Drive,Apex,27539-5748,6/5/2020,Fair Oaks,2869,2003,4,2,1,Detached,409900.0,409900.0,8,,2,.51-.75 Acres,1.0,72
