,MLS #,Status,Address,City,Zip,Closing Date,Subdivision,LvngAreaSF,YrBlt,Beds,FBths,HBths,Property Type,List Price,Sold Price,Days On Market,HOA Y/N,Garage,Acres,Sold Price/List Price,State,Full_Address,Lat,Lng
3657,2176273,CLOSED,1316 Gilwood Drive,Apex,27502,7/31/2018,Middleton,"3,550",2018,5,4,0,Detached,"$529,722.00","$516,832.00",0,Yes,2,0-.25 Acres,0.98,NC,"1316 Gilwood Drive,Apex,NC,27502",35.761231,-78.8563015
3658,2197330,CLOSED,424 Parlier Drive,Apex,27523,12/17/2018,Greenmoor,"3,476",2018,5,4,1,Detached,"$531,850.00","$517,000.00",0,Yes,2,0-.25 Acres,0.97,NC,"424 Parlier Drive,Apex,NC,27523",35.763934,-78.8960474
3659,2270983,CLOSED,207 Witheridge Court,Apex,27502-6404,10/11/2019,Abbington,"3,375",2004,5,4,0,Detached,"$524,900.00","$517,000.00",25,Yes,2,.26-.5 Acres,0.98,NC,"207 Witheridge Court,Apex,NC,27502-6404",35.740073,-78.89841249999999
3660,2221151,CLOSED,3074 Mavisbank Circle,Apex,27539,8/29/2019,Buckhorn Preserve,"3,200",2019,4,4,0,Detached,"$514,630.00","$517,135.00",0,,2,0-.25 Acres,1.0,NC,"3074 Mavisbank Circle,Apex,NC,27539",35.7145883,-78.92537159999999
3661,2207403,CLOSED,2446 Fillmore Hall Lane,Apex,27523,3/8/2019,Crestmont,"3,454",2018,5,3,0,Detached,"$517,450.00","$517,450.00",0,Yes,2,0-.25 Acres,1.0,NC,"2446 Fillmore Hall Lane,Apex,NC,27523",35.7705281,-78.900864
3662,2163315,CLOSED,105 W Ferrell Road,Apex,27523,3/7/2019,Woodhall,"3,126",2018,3,3,1,Detached,"$480,190.00","$517,517.00",0,Yes,2,.26-.5 Acres,1.08,NC,"105 W Ferrell Road,Apex,NC,27523",35.7903039,-78.9371575
3663,2268657,CLOSED,1511 Bicknor Drive,Apex,27502,6/15/2020,Saddlebrook,"3,550",2019,4,3,0,Detached,"$511,535.00","$517,522.00",0,Yes,2,0-.25 Acres,1.01,NC,"1511 Bicknor Drive,Apex,NC,27502",35.7264202,-78.9268373
3664,2195672,CLOSED,3060 Portland Avenue,Apex,27502,12/21/2018,Saddlebrook,"3,520",2018,4,4,1,Detached,"$517,628.00","$517,629.00",0,Yes,2,0-.25 Acres,1.0,NC,"3060 Portland Avenue,Apex,NC,27502",35.726034,-78.929108
3665,2229807,CLOSED,613 Yellow Oak Drive,Apex,27523,7/9/2019,Oak Pointe,"3,453",2019,5,4,0,Detached,"$524,990.00","$518,000.00",0,Yes,2,0-.25 Acres,0.99,NC,"613 Yellow Oak Drive,Apex,NC,27523",35.7578913,-78.8728866
3666,2212797,CLOSED,2635 Needle Pine Drive,Apex,27539,10/1/2018,Brighton Forest,"3,818",2015,6,4,0,Detached,"$525,000.00","$518,000.00",0,Yes,2,0-.25 Acres,0.99,NC,"2635 Needle Pine Drive,Apex,NC,27539",35.6491457,-78.7255448
3667,2244877,CLOSED,2616 Winding Branch Trail,Apex,27523,5/30/2019,The Preserve at White Oak Creek,"3,806",2018,5,4,1,Detached,"$525,000.00","$518,000.00",18,Yes,2,.26-.5 Acres,0.99,NC,"2616 Winding Branch Trail,Apex,NC,27523",35.7546184,-78.9086689
3668,2251475,CLOSED,2024 Braeburn Drive,Apex,27539,2/7/2020,Senter Farm,"3,448",2019,4,3,0,Detached,"$529,900.00","$518,000.00",0,Yes,3,.51-.75 Acres,0.98,NC,"2024 Braeburn Drive,Apex,NC,27539",35.678811,-78.713934
3669,2291781,CLOSED,118 Grantham House Way,Apex,27523,2/10/2020,Weddington,"2,881",2020,4,4,1,Detached,"$506,960.00","$518,615.00",0,Yes,2,0-.25 Acres,1.02,NC,"118 Grantham House Way,Apex,NC,27523",35.7731054,-78.92045499999999
3670,2267342,CLOSED,1133 Tringham Court,Apex,27502,12/12/2019,Abbey Run,"2,609",2019,4,3,0,Detached,"$518,716.00","$518,716.00",0,Yes,2,0-.25 Acres,1.0,NC,"1133 Tringham Court,Apex,NC,27502",35.738209,-78.876888
3671,2340615,CLOSED,3032 Kildaire Dairy Way,Apex,27539,8/29/2020,The Courtyards at Kildaire Farms,"2,114",2020,3,2,0,Detached,"$518,753.00","$518,753.00",0,Yes,2,0-.25 Acres,1.0,NC,"3032 Kildaire Dairy Way,Apex,NC,27539",N/A,N/A
3672,2150210,CLOSED,107 N Tunstall Avenue,Apex,27502-1751,2/22/2018,Not in a Subdivision,"2,590",2017,4,2,1,Detached,"$518,900.00","$518,900.00",0,No,2,0-.25 Acres,1.0,NC,"107 N Tunstall Avenue,Apex,NC,27502-1751",35.7284475,-78.8442044
3673,2307674,CLOSED,501 Brook Pine Trail,Apex,27523,7/31/2020,Greenmoor,"3,160",2020,5,4,0,Detached,"$522,900.00","$518,900.00",0,Yes,2,0-.25 Acres,0.99,NC,"501 Brook Pine Trail,Apex,NC,27523",35.76274,-78.891111
3674,2240264,CLOSED,205 Mystic Pine Place,Apex,27539,8/26/2019,Woodcreek,"4,019",2019,5,4,1,Detached,"$539,822.00","$519,000.00",0,Yes,2,0-.25 Acres,0.96,NC,"205 Mystic Pine Place,Apex,NC,27539",35.673744,-78.8168043
3675,2221869,CLOSED,2211 Madison Creek Drive,Apex,27502,12/6/2018,Madison,"3,437",2016,5,4,0,Detached,"$524,800.00","$519,000.00",5,Yes,2,0-.25 Acres,0.99,NC,"2211 Madison Creek Drive,Apex,NC,27502",35.7039546,-78.90701
3676,2229829,CLOSED,1708 Red Pointe Drive,Apex,27523,6/28/2019,Oak Pointe,"3,454",2019,5,4,0,Detached,"$519,000.00","$519,000.00",0,Yes,2,0-.25 Acres,1.0,NC,"1708 Red Pointe Drive,Apex,NC,27523",35.7580489,-78.8712415
3677,2329860,CLOSED,105 Grand Pine Place,Apex,27539,9/29/2020,Woodcreek,"3,759",2014,4,3,1,Detached,"$529,000.00","$519,000.00",31,Yes,2,0-.25 Acres,0.98,NC,"105 Grand Pine Place,Apex,NC,27539",35.6700541,-78.8131372
3678,2160749,CLOSED,3307 Willow Green Drive,Apex,27502,7/20/2018,Stillwater,"4,012",2018,5,4,0,Detached,"$513,990.00","$519,180.00",0,,2,0-.25 Acres,1.01,NC,"3307 Willow Green Drive,Apex,NC,27502",35.7118863,-78.9309234
3679,2153801,CLOSED,346 Stonehouse Drive,Apex,27523,4/5/2018,Crestmont,"3,243",2017,5,4,0,Detached,"$519,540.00","$519,540.00",0,Yes,2,0-.25 Acres,1.0,NC,"346 Stonehouse Drive,Apex,NC,27523",35.7683293,-78.8973208
3680,2308874,CLOSED,497 Brook Pine Trail,Apex,27523,7/14/2020,Greenmoor,"3,474",2020,4,3,1,Detached,"$524,900.00","$519,900.00",0,Yes,2,0-.25 Acres,0.99,NC,"497 Brook Pine Trail,Apex,NC,27523",35.762908,-78.891194
3681,2190106,CLOSED,447 Parlier Drive,Apex,27523,10/26/2018,Greenmoor,"3,320",2018,5,4,1,Detached,"$519,900.00","$519,900.00",0,Yes,2,0-.25 Acres,1.0,NC,"447 Parlier Drive,Apex,NC,27523",35.762917,-78.89541299999999
3682,2150211,CLOSED,109 N Tunstall Avenue,Apex,27502-1751,4/5/2018,Not in a Subdivision,"2,584",2017,4,2,1,Detached,"$519,900.00","$519,900.00",0,No,2,0-.25 Acres,1.0,NC,"109 N Tunstall Avenue,Apex,NC,27502-1751",35.7286079,-78.84421979999999
3683,2222334,CLOSED,1620 Salem Village Drive,Apex,27502,11/26/2018,Salem Village,"3,524",2013,6,4,0,Detached,"$519,900.00","$519,900.00",3,Yes,3,0-.25 Acres,1.0,NC,"1620 Salem Village Drive,Apex,NC,27502",35.7125279,-78.8664628
3684,2256698,CLOSED,2320 Fillmore Hall Lane,Apex,27523,9/9/2019,Crestmont,"3,412",2019,5,4,0,Detached,"$524,965.00","$519,990.00",0,Yes,2,0-.25 Acres,0.99,NC,"2320 Fillmore Hall Lane,Apex,NC,27523",35.7698467,-78.8982819
3685,2267619,CLOSED,2921 Muchalls Lane,Apex,27502,3/31/2020,Buckhorn Preserve,"3,324",2019,5,4,0,Detached,"$519,990.00","$519,990.00",0,Yes,2,0-.25 Acres,1.0,NC,"2921 Muchalls Lane,Apex,NC,27502",35.7183806,-78.9215789
3686,2289383,CLOSED,715 Orange Oak Lane,Apex,27523,6/24/2020,Oak Pointe,"3,453",2020,5,4,0,Detached,"$540,145.00","$520,000.00",0,Yes,2,0-.25 Acres,0.96,NC,"715 Orange Oak Lane,Apex,NC,27523",35.7538639,-78.8717214
3687,2167922,CLOSED,350 Stonehouse Drive,Apex,27523,8/24/2018,Crestmont,"3,454",2018,5,4,0,Detached,"$524,990.00","$520,000.00",0,Yes,2,0-.25 Acres,0.99,NC,"350 Stonehouse Drive,Apex,NC,27523",35.7680863,-78.89737029999999
3688,2232240,CLOSED,2863 Lumber River Trail,Apex,27502,6/25/2019,Bella Casa,"3,766",2016,5,4,0,Detached,"$524,800.00","$520,000.00",109,Yes,3,0-.25 Acres,0.99,NC,"2863 Lumber River Trail,Apex,NC,27502",35.7169613,-78.9161385
3689,2302913,CLOSED,1607 Griffith Gate Court,Apex,27502,7/21/2020,Whitehall Village Reserve,"3,381",2020,5,4,0,Detached,"$509,900.00","$520,000.00",0,Yes,2,0-.25 Acres,1.02,NC,"1607 Griffith Gate Court,Apex,NC,27502",35.7283696,-78.86631969999999
3690,2256854,CLOSED,301 River Falls Drive,Apex,27539,11/8/2019,Woodcreek,"3,633",2019,5,4,1,Detached,"$541,257.00","$520,000.00",0,Yes,2,.26-.5 Acres,0.96,NC,"301 River Falls Drive,Apex,NC,27539",35.6767149,-78.8155362
3691,2251271,CLOSED,1037 Manchaca Loop,Apex,27539,9/24/2020,Fairview Park,"3,353",2019,4,3,1,Detached,"$525,000.00","$520,000.00",0,Yes,2,.26-.5 Acres,0.99,NC,"1037 Manchaca Loop,Apex,NC,27539",35.6859505,-78.75673210000001
3692,2199757,CLOSED,1524 Bicknor Drive,Apex,27502,1/29/2019,Saddlebrook,"3,618",2018,4,3,1,Detached,"$529,900.00","$520,000.00",0,Yes,2,.26-.5 Acres,0.98,NC,"1524 Bicknor Drive,Apex,NC,27502",35.7260245,-78.9274779
3693,2123755,CLOSED,1011 N Salem Street,Apex,27502-2923,1/19/2018,Not in a Subdivision,"3,693",1911,3,2,0,Detached,"$569,000.00","$520,000.00",216,No,1,.51-.75 Acres,0.91,NC,"1011 N Salem Street,Apex,NC,27502-2923",35.7418994,-78.8498322
3694,2168645,CLOSED,2620 Winding Branch Trail,Apex,27523,5/25/2018,The Preserve at White Oak Creek,"3,555",2018,4,3,1,Detached,"$539,425.00","$520,000.00",0,Yes,2,.26-.5 Acres,0.96,NC,"2620 Winding Branch Trail,Apex,NC,27523",35.754769,-78.90887719999999
3695,2307660,CLOSED,482 NC 751 Highway,Apex,27523,9/28/2020,Not in a Subdivision,"2,290",1969,3,2,0,Detached,"$425,000.00","$520,000.00",111,No,0,6-10.9 Acres,1.22,NC,"482 NC 751 Highway,Apex,NC,27523",35.7472453,-78.9539495
3696,2185529,CLOSED,1111 Capitata Crossing,Apex,27502,6/6/2018,Dogwood Ridge,"5,610",2001,5,3,2,Detached,"$525,000.00","$520,000.00",1,Yes,2,.26-.5 Acres,0.99,NC,"1111 Capitata Crossing,Apex,NC,27502",35.7340548,-78.87455589999999
3697,2218182,CLOSED,8325 Henderson Road,Apex,27539,11/29/2018,Belmont,"5,528",2013,5,4,1,Detached,"$530,000.00","$520,000.00",15,Yes,2,.26-.5 Acres,0.98,NC,"8325 Henderson Road,Apex,NC,27539",35.6649674,-78.7513845
3698,2280985,CLOSED,1008 St Cloud Loop,Apex,27523,1/22/2020,Woodhall,"2,272",2020,3,2,0,Detached,"$556,447.00","$520,000.00",0,Yes,2,.51-.75 Acres,0.93,NC,"1008 St Cloud Loop,Apex,NC,27523",35.7915205,-78.9403985
3699,2286789,CLOSED,4812 Sunset Fairways Drive,Apex,27539,1/3/2020,Woodcreek,"3,830",2015,4,3,1,Detached,"$529,900.00","$520,000.00",30,,3,0-.25 Acres,0.98,NC,"4812 Sunset Fairways Drive,Apex,NC,27539",35.666099,-78.805367
3700,2143296,CLOSED,113 Ferrell Road,Apex,27523,2/22/2018,Woodhall,"3,339",2017,4,3,1,Detached,"$497,150.00","$520,080.00",0,Yes,2,.26-.5 Acres,1.05,NC,"113 Ferrell Road,Apex,NC,27523",35.790431,-78.937872
3701,2268165,CLOSED,3384 Willow Green Drive,Apex,27502,9/11/2019,Stillwater,"3,217",2019,5,4,0,Detached,"$519,650.00","$520,120.00",0,Yes,3,0-.25 Acres,1.0,NC,"3384 Willow Green Drive,Apex,NC,27502",35.7094274,-78.9280145
3702,2164668,CLOSED,2409 Fillmore Hall Lane,Apex,27523,8/13/2018,Crestmont,"3,454",2018,5,4,0,Detached,"$520,168.00","$520,168.00",0,Yes,2,0-.25 Acres,1.0,NC,"2409 Fillmore Hall Lane,Apex,NC,27523",35.7694824,-78.8995173
3703,2190338,CLOSED,505 Hillman Bend,Apex,27523,1/7/2019,Greenmoor,"3,154",2018,5,3,1,Detached,"$517,730.00","$520,460.00",0,Yes,2,0-.25 Acres,1.01,NC,"505 Hillman Bend,Apex,NC,27523",35.7619476,-78.8981249
3704,2171957,CLOSED,120 W Ferrell Road,Apex,27523,11/16/2018,Woodhall,"3,126",2018,3,3,0,Detached,"$518,000.00","$520,707.00",0,Yes,2,.26-.5 Acres,1.01,NC,"120 W Ferrell Road,Apex,NC,27523",35.7909582,-78.9380472
3705,2238522,CLOSED,2209 Honeycrisp Court,Apex,27539,7/5/2019,Senter Farm,"3,444",2019,4,3,0,Detached,"$517,350.00","$520,864.00",0,Yes,2,.51-.75 Acres,1.01,NC,"2209 Honeycrisp Court,Apex,NC,27539",35.678132,-78.719358
3706,2172736,CLOSED,2332 Pavia Trace,Apex,27502,8/31/2018,Bella Casa,"3,614",2018,5,4,0,Detached,"$520,931.00","$520,931.00",0,Yes,3,0-.25 Acres,1.0,NC,"2332 Pavia Trace,Apex,NC,27502",35.7062697,-78.8969727
3707,2140057,CLOSED,3021 Sainsbury Way,Apex,27502,2/6/2018,Saddlebrook,"3,562",2017,5,4,1,Detached,"$520,719.00","$521,000.00",0,Yes,2,.26-.5 Acres,1.0,NC,"3021 Sainsbury Way,Apex,NC,27502",35.7260591,-78.9284693
3708,2252096,CLOSED,156 W Ferrell Road,Apex,27523,5/15/2020,Woodhall,"3,143",2019,4,3,1,Detached,"$540,000.00","$521,000.00",0,Yes,2,.26-.5 Acres,0.96,NC,"156 W Ferrell Road,Apex,NC,27523",35.7926414,-78.93943759999999
3709,2156200,CLOSED,342 Stonehouse Drive,Apex,27523,5/15/2018,Crestmont,"3,442",2017,5,4,0,Detached,"$529,990.00","$521,000.00",0,Yes,2,0-.25 Acres,0.98,NC,"342 Stonehouse Drive,Apex,NC,27523",35.76849199999999,-78.897333
3710,2134197,CLOSED,1471 Wragby Lane,Apex,27502,5/7/2018,Salem Village,"3,320",2017,5,4,0,Detached,"$529,885.00","$521,000.00",0,Yes,3,.26-.5 Acres,0.98,NC,"1471 Wragby Lane,Apex,NC,27502",35.7173157,-78.8612227
3711,2306547,CLOSED,1113 Manchaca Loop,Apex,27539,9/23/2020,Fairview Park,"2,178",2020,4,2,1,Detached,"$512,254.00","$521,167.00",0,Yes,2,.26-.5 Acres,1.02,NC,"1113 Manchaca Loop,Apex,NC,27539",35.6859505,-78.75673210000001
3712,2150658,CLOSED,331 Stonehouse Drive,Apex,27523,3/14/2018,Crestmont,"3,236",2018,5,4,0,Detached,"$529,990.00","$521,315.00",0,Yes,2,0-.25 Acres,0.98,NC,"331 Stonehouse Drive,Apex,NC,27523",35.768899,-78.89671799999999
3713,2303815,CLOSED,1510 Armscroft Lane,Apex,27502,9/11/2020,Saddlebrook,"3,553",2020,4,3,0,Detached,"$521,428.00","$521,428.00",0,Yes,2,0-.25 Acres,1.0,NC,"1510 Armscroft Lane,Apex,NC,27502",35.7263443,-78.92645080000001
3714,2224097,CLOSED,1104 St Cloud Loop,Apex,27523,7/28/2020,Woodhall,"2,827",2019,5,2,1,Detached,"$532,000.00","$521,500.00",0,Yes,2,.26-.5 Acres,0.98,NC,"1104 St Cloud Loop,Apex,NC,27523",35.7900092,-78.93675809999999
3715,2231073,CLOSED,1116 Tringham Court,Apex,27502,8/12/2019,Abbey Run,"2,793",2019,3,2,1,Detached,"$519,693.00","$521,553.00",0,Yes,2,0-.25 Acres,1.0,NC,"1116 Tringham Court,Apex,NC,27502",35.7389554,-78.8773641
3716,2233122,CLOSED,449 Hillman Bend,Apex,27523,6/7/2019,Greenmoor,"2,264",2019,4,3,1,Detached,"$519,900.00","$521,650.00",0,,2,0-.25 Acres,1.0,NC,"449 Hillman Bend,Apex,NC,27523",35.763938,-78.899625
3717,2290433,CLOSED,2265 Holtwood Way,Apex,27523,4/14/2020,Greenmoor,"3,161",2020,5,4,0,Detached,"$521,900.00","$521,900.00",0,Yes,2,0-.25 Acres,1.0,NC,"2265 Holtwood Way,Apex,NC,27523",35.76235,-78.89462999999999
3718,2199713,CLOSED,3014 Sainsbury Way,Apex,27502,10/22/2018,Saddlebrook,"3,621",2018,5,4,1,Detached,"$519,900.00","$521,900.00",0,Yes,2,0-.25 Acres,1.0,NC,"3014 Sainsbury Way,Apex,NC,27502",35.7262192,-78.9278119
3719,2206659,CLOSED,2117 Vittorio Lane,Apex,27502,11/6/2018,Bella Casa,"3,620",2018,5,4,0,Detached,"$547,080.00","$521,925.00",0,Yes,2,0-.25 Acres,0.95,NC,"2117 Vittorio Lane,Apex,NC,27502",35.7060698,-78.8985854
3720,2284662,CLOSED,1706 Pointe Crossing,Apex,27523,4/15/2020,Oak Pointe,"3,453",2020,5,4,0,Detached,"$522,000.00","$522,000.00",0,Yes,2,0-.25 Acres,1.0,NC,"1706 Pointe Crossing,Apex,NC,27523",35.7552584,-78.8730487
3721,2206699,CLOSED,2109 Vittorio Lane,Apex,27502,2/28/2019,Bella Casa,"3,620",2019,5,4,0,Detached,"$524,990.00","$522,000.00",0,Yes,2,0-.25 Acres,0.99,NC,"2109 Vittorio Lane,Apex,NC,27502",35.7064097,-78.89873659999999
3722,2253577,CLOSED,2952 Kenna Creek Bend,Apex,27502,5/8/2020,McKenzie Ridge,"2,896",2019,5,4,1,Detached,"$529,900.00","$522,000.00",0,Yes,3,0-.25 Acres,0.99,NC,"2952 Kenna Creek Bend,Apex,NC,27502",35.7103492,-78.9227251
3723,2280983,CLOSED,132 Ferrell Road,Apex,27523,5/7/2020,Woodhall,"2,123",2020,3,2,1,Detached,"$540,817.00","$522,000.00",0,Yes,2,.26-.5 Acres,0.97,NC,"132 Ferrell Road,Apex,NC,27523",35.7913652,-78.9387371
3724,2198856,CLOSED,2208 Madison Creek Drive,Apex,27502,3/15/2019,Madison,"3,350",2018,4,3,1,Detached,"$525,000.00","$522,500.00",0,Yes,2,0-.25 Acres,1.0,NC,"2208 Madison Creek Drive,Apex,NC,27502",35.7040242,-78.907568
3725,2179822,CLOSED,1912 Metta Mill Lane,Apex,27502,2/28/2019,Woodall Estates,"3,320",2018,4,3,1,Detached,"$522,621.00","$522,621.00",0,,2,0-.25 Acres,1.0,NC,"1912 Metta Mill Lane,Apex,NC,27502",35.7230513,-78.8782714
3726,2221084,CLOSED,436 Shatilla Lane,Apex,27523,6/27/2019,Greenmoor,"3,160",2018,5,4,0,Detached,"$523,090.00","$522,630.00",0,Yes,2,0-.25 Acres,1.0,NC,"436 Shatilla Lane,Apex,NC,27523",35.7627501,-78.8949469
3727,2139493,CLOSED,2339 Pavia Trace,Apex,27502,1/11/2018,Bella Casa,"3,704",2018,5,4,0,Detached,"$522,680.00","$522,680.00",0,Yes,2,0-.25 Acres,1.0,NC,"2339 Pavia Trace,Apex,NC,27502",35.7060401,-78.8976517
3728,2159860,CLOSED,2301 Terrmini Drive,Apex,27502,5/25/2018,Siena at Bella Casa,"3,601",2018,5,4,0,Detached,"$522,830.00","$522,830.00",0,,2,0-.25 Acres,1.0,NC,"2301 Terrmini Drive,Apex,NC,27502",35.705274,-78.8973966
3729,2238553,CLOSED,1149 St Cloud Loop,Apex,27523,9/16/2019,Woodhall,"2,403",2019,3,2,1,Detached,"$489,240.00","$522,892.00",0,Yes,2,.26-.5 Acres,1.07,NC,"1149 St Cloud Loop,Apex,NC,27523",35.7911101,-78.93734359999999
3730,2314570,CLOSED,2981 Mavisbank Circle,Apex,27502,8/5/2020,Buckhorn Preserve,"3,495",2020,4,4,0,Detached,"$534,990.00","$522,900.00",0,Yes,2,0-.25 Acres,0.98,NC,"2981 Mavisbank Circle,Apex,NC,27502",35.7172093,-78.925012
3731,2183327,CLOSED,2904 Ivory Bluff Trail,Apex,27539-5600,6/27/2018,Ivory Hills,"3,429",2003,4,3,0,Detached,"$525,000.00","$523,000.00",10,Yes,2,.76-.99 Acres,1.0,NC,"2904 Ivory Bluff Trail,Apex,NC,27539-5600",35.692215,-78.74423329999999
3732,2241218,CLOSED,2273 Holtwood Way,Apex,27523,7/3/2019,Greenmoor,"3,160",2019,5,4,0,Detached,"$523,130.00","$523,060.00",0,Yes,2,0-.25 Acres,1.0,NC,"2273 Holtwood Way,Apex,NC,27523",35.762347,-78.89506399999999
3733,2232087,CLOSED,630 Yellow Oak Drive,Apex,27523,8/19/2019,Oak Pointe,"3,171",2019,5,4,0,Detached,"$523,175.00","$523,175.00",0,Yes,2,0-.25 Acres,1.0,NC,"630 Yellow Oak Drive,Apex,NC,27523",35.7572919,-78.8732017
3734,2183752,CLOSED,3729 Wesley Ridge Drive,Apex,27539,5/29/2018,Jamison Park,"3,401",2001,4,3,1,Detached,"$525,000.00","$523,500.00",14,,3,.51-.75 Acres,1.0,NC,"3729 Wesley Ridge Drive,Apex,NC,27539",35.6734451,-78.7606161
3735,2325843,CLOSED,1024 St Cloud Loop,Apex,27523,9/17/2020,Woodhall,"2,587",2020,4,2,1,Detached,"$512,760.00","$523,546.00",0,Yes,2,.26-.5 Acres,1.02,NC,"1024 St Cloud Loop,Apex,NC,27523",35.7916113,-78.9396627
3736,2169002,CLOSED,409 Echo Park Place,Apex,27523,8/17/2018,Woodhall,"2,765",2018,3,3,0,Detached,"$519,990.00","$523,880.00",0,Yes,2,.26-.5 Acres,1.01,NC,"409 Echo Park Place,Apex,NC,27523",35.7883668,-78.9378969
3737,2199439,CLOSED,2439 Fillmore Hall Lane,Apex,27523,12/14/2018,Crestmont,"3,243",2018,5,4,0,Detached,"$522,610.00","$523,985.00",0,Yes,2,.26-.5 Acres,1.0,NC,"2439 Fillmore Hall Lane,Apex,NC,27523",35.7701804,-78.9009092
3738,2250716,CLOSED,2434 Braxton Wood Lane,Apex,27523,7/29/2019,Crestmont,"3,442",2019,5,4,0,Detached,"$529,990.00","$523,990.00",0,Yes,2,0-.25 Acres,0.99,NC,"2434 Braxton Wood Lane,Apex,NC,27523",35.7685134,-78.90019099999999
3739,2312852,CLOSED,1980 Old Byre Way,Apex,27502,5/19/2020,Holland Farm,"3,512",2012,4,3,1,Detached,"$494,900.00","$524,000.00",2,Yes,3,.26-.5 Acres,1.06,NC,"1980 Old Byre Way,Apex,NC,27502",35.7096257,-78.89978169999999
3740,2174841,CLOSED,3721 Tammy Court,Apex,27523,7/27/2018,Darlington Woods,"3,651",2018,5,4,0,Detached,"$553,990.00","$524,141.00",0,Yes,2,0-.25 Acres,0.95,NC,"3721 Tammy Court,Apex,NC,27523",35.7789218,-78.9089041
3741,2272452,CLOSED,2840 Spring Shade Road,Apex,27523,10/25/2019,Weddington,"2,894",2019,4,3,1,Detached,"$545,510.00","$524,440.00",0,,2,0-.25 Acres,0.96,NC,"2840 Spring Shade Road,Apex,NC,27523",35.77465,-78.919192
3742,2182971,CLOSED,228 Fishburn Drive,Apex,27523,10/31/2018,Crestmont,"3,453",2018,5,4,0,Detached,"$524,550.00","$524,550.00",0,Yes,2,0-.25 Acres,1.0,NC,"228 Fishburn Drive,Apex,NC,27523",35.76974920000001,-78.9006185
3743,2304305,CLOSED,1801 Baldhead Island Drive,Apex,27502,4/28/2020,Parkside at Bella Casa,"4,140",2015,5,4,0,Detached,"$524,900.00","$524,900.00",2,Yes,2,0-.25 Acres,1.0,NC,"1801 Baldhead Island Drive,Apex,NC,27502",35.7158591,-78.9144809
3744,2254241,CLOSED,3413 South Pointe Drive,Apex,27539,6/18/2020,Fairview Park,"3,613",2019,6,4,1,Detached,"$524,900.00","$524,900.00",0,Yes,2,.26-.5 Acres,1.0,NC,"3413 South Pointe Drive,Apex,NC,27539",35.684172,-78.756551
3745,2254441,CLOSED,2033 Braeburn Drive,Apex,27539,2/20/2020,Senter Farm,"3,631",2019,4,4,0,Detached,"$524,900.00","$524,900.00",0,Yes,3,.51-.75 Acres,1.0,NC,"2033 Braeburn Drive,Apex,NC,27539",35.678006,-78.71423
3746,2270436,CLOSED,1706 Yellow Pointe Court,Apex,27523,11/26/2019,Oak Pointe,"3,454",2019,5,4,0,Detached,"$524,990.00","$524,990.00",0,Yes,2,0-.25 Acres,1.0,NC,"1706 Yellow Pointe Court,Apex,NC,27523",35.7567869,-78.872828
3747,2303086,CLOSED,5917 Larboard Drive,Apex,27539,5/27/2020,The Park At West Lake,"4,865",2007,4,4,1,Detached,"$529,900.00","$525,000.00",20,Yes,2,.26-.5 Acres,0.99,NC,"5917 Larboard Drive,Apex,NC,27539",35.6555412,-78.7535762
3748,2224737,CLOSED,2313 Terrmini Drive,Apex,27502,5/7/2019,Bella Casa,"3,602",2018,5,4,0,Detached,"$539,990.00","$525,000.00",0,Yes,2,0-.25 Acres,0.97,NC,"2313 Terrmini Drive,Apex,NC,27502",35.7057574,-78.8968903
3749,2207623,CLOSED,2417 Jester Drive,Apex,27523,8/2/2019,Crestmont,"3,243",2019,5,4,0,Detached,"$529,990.00","$525,000.00",0,Yes,2,.26-.5 Acres,0.99,NC,"2417 Jester Drive,Apex,NC,27523",35.7694634,-78.9016522
3750,2257416,CLOSED,203 Glenshire Court,Apex,27502,7/15/2019,Abbington,"3,293",2000,4,2,2,Detached,"$514,900.00","$525,000.00",2,Yes,2,.26-.5 Acres,1.02,NC,"203 Glenshire Court,Apex,NC,27502",35.7405304,-78.8997596
3751,2225057,CLOSED,1124 Tringham Court,Apex,27502,3/28/2019,Abbey Run,"3,140",2018,5,4,0,Detached,"$525,000.00","$525,000.00",0,Yes,2,0-.25 Acres,1.0,NC,"1124 Tringham Court,Apex,NC,27502",35.73862250000001,-78.8773758
3752,2278858,CLOSED,1269 Horsham Way,Apex,27502,11/12/2019,Haddon Hall,"4,562",2000,5,3,1,Detached,"$537,500.00","$525,000.00",11,,2,0-.25 Acres,0.98,NC,"1269 Horsham Way,Apex,NC,27502",35.745638,-78.8612218
3753,2300780,CLOSED,3344 Willow Green Drive,Apex,27502,6/23/2020,Stillwater,"3,353",2020,5,4,0,Detached,"$539,990.00","$525,000.00",0,Yes,2,0-.25 Acres,0.97,NC,"3344 Willow Green Drive,Apex,NC,27502",35.71021,-78.9299681
3754,2196585,CLOSED,101 Oaken Place,Apex,27539-7773,8/9/2018,Woodcreek,"3,955",2014,6,5,0,Detached,"$525,000.00","$525,000.00",8,Yes,2,.26-.5 Acres,1.0,NC,"101 Oaken Place,Apex,NC,27539-7773",35.669273,-78.80707079999999
3755,2173213,CLOSED,8336 Covington Hill Way,Apex,27539,5/15/2018,The Park At West Lake,"4,015",2012,5,4,1,Detached,"$539,900.00","$525,000.00",33,Yes,2,.26-.5 Acres,0.97,NC,"8336 Covington Hill Way,Apex,NC,27539",35.66018260000001,-78.7536205
